ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher,Image-URL-S,Image-URL-M,Image-URL-L,copys,borrows
0609800256,"Away for the Weekend (R): Southeast -- Revised and Updated Edition : Great Getaways for Every Season in Alabama, Georgia, North Carolina, South Carolina and Tennessee (Away for the Weekend Series)","ELEANOR BERMAN",1997,"Three Rivers Press",http://images.amazon.com/images/P/0609800256.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0609800256.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0609800256.01.LZZZZZZZ.jpg,5,0
8477204055,"El caballero de la armadura oxidada","Robert Fisher",2000,Obelisco,http://images.amazon.com/images/P/8477204055.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8477204055.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8477204055.01.LZZZZZZZ.jpg,5,0
0684801531,"LIFE IN LETTERS : A NEW COLLECTION EDITED AND ANNOTATED BY MATTHEW J. BRUCCOLI","F. Scott Fitzgerald",1995,Scribner,http://images.amazon.com/images/P/0684801531.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684801531.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684801531.01.LZZZZZZZ.jpg,5,0
0688102840,"Traveling Ladies: Stories","Janice Kulyk Keefer",1991,Harpercollins,http://images.amazon.com/images/P/0688102840.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0688102840.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0688102840.01.LZZZZZZZ.jpg,5,0
0807070491,"Margaret Wise Brown: Awakened by the Moon","Leonard S. Marcus",1994,"Beacon Press",http://images.amazon.com/images/P/0807070491.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0807070491.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0807070491.01.LZZZZZZZ.jpg,5,0
0764586076,"Pride and Prejudice (Cliffs Notes)","Marie  Kalil",2000,"Cliffs Notes",http://images.amazon.com/images/P/0764586076.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0764586076.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0764586076.01.LZZZZZZZ.jpg,5,0
8420634158,"Cuentos, 1","Edgar Allan Poe",1970,Alianza,http://images.amazon.com/images/P/8420634158.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8420634158.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8420634158.01.LZZZZZZZ.jpg,5,0
0688171419,"War Boy: A Novel","Kief Hillsbery",2000,"Rob Weisbach Books",http://images.amazon.com/images/P/0688171419.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0688171419.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0688171419.01.LZZZZZZZ.jpg,5,0
3540601910,"The Sea Floor","E. Seibold",1996,Springer-Verlag,http://images.amazon.com/images/P/3540601910.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3540601910.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3540601910.01.LZZZZZZZ.jpg,5,0
0936347953,"An English-Persian Dictionary","Dariush Gilani",1999,"Ibex Publishers",http://images.amazon.com/images/P/0936347953.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0936347953.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0936347953.01.LZZZZZZZ.jpg,5,0
0312278136,"The Pale Green Horse (J.J. Donavan Mysteries)","Michael I. Leahey",2002,"St. Martin's Minotaur",http://images.amazon.com/images/P/0312278136.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312278136.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312278136.01.LZZZZZZZ.jpg,5,0
0684187329,"Dead on Arrival","Dorothy Simpson",1987,"Simon &amp; Schuster",http://images.amazon.com/images/P/0684187329.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684187329.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684187329.01.LZZZZZZZ.jpg,5,0
0517124475,"100 Years of American Newspaper Comics: An Illustrated Encyclopedia","Maurice Horn",1996,"Gramercy Books",http://images.amazon.com/images/P/0517124475.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0517124475.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0517124475.01.LZZZZZZZ.jpg,5,0
0140083804,"Foxybaby (Contemporary American Fiction)","Elizabeth Jolley",1986,"Penguin USA",http://images.amazon.com/images/P/0140083804.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140083804.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140083804.01.LZZZZZZZ.jpg,5,0
0771704518,"Cities, suburbs, dwellings in the postwar era","Norbert Schoenauer",1994,"School of Architecture, McGill University",http://images.amazon.com/images/P/0771704518.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0771704518.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0771704518.01.LZZZZZZZ.jpg,5,0
1568956886,"Palindrome (Wheeler Large Print Book Series (Paper))","Stuart Woods",1998,"Wheeler Publishing",http://images.amazon.com/images/P/1568956886.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1568956886.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1568956886.01.LZZZZZZZ.jpg,5,0
0886468655,"This Won't Kill You","Rex Stout",1998,"DH Audio",http://images.amazon.com/images/P/0886468655.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0886468655.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0886468655.01.LZZZZZZZ.jpg,5,0
0446525235,"Free Agent Nation: How America's New Independent Workers Are Transforming the Way We Live","Daniel H. Pink",2001,"Warner Books",http://images.amazon.com/images/P/0446525235.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446525235.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446525235.01.LZZZZZZZ.jpg,5,0
0316559776,"Purple America: A Novel","Rick Moody",1998,"Back Bay Books",http://images.amazon.com/images/P/0316559776.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0316559776.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0316559776.01.LZZZZZZZ.jpg,5,0
0553285599,"BANNERMAN EFFECT, THE","JOHN MAXIM",1990,Bantam,http://images.amazon.com/images/P/0553285599.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553285599.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553285599.01.LZZZZZZZ.jpg,5,0
1893554511,"Code Name Kindred Spirit: Inside the Chinese Nuclear Espionage Scandal","Notra Trulock",2002,"Encounter Books",http://images.amazon.com/images/P/1893554511.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1893554511.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1893554511.01.LZZZZZZZ.jpg,5,0
0133737888,"Economics by Design: Principles and Issues","Robert A. Collinge",1996,"Prentice Hall",http://images.amazon.com/images/P/0133737888.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0133737888.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0133737888.01.LZZZZZZZ.jpg,5,0
0964060639,"Gray-Haired Grins &amp; Giggles: Guess What - Grammy &amp; Grandy Have a Sense of Humor, Too!","Margaret G. Bigger",1995,"A. Borough Books",http://images.amazon.com/images/P/0964060639.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0964060639.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0964060639.01.LZZZZZZZ.jpg,5,0
3791313657,"The Bayeux Tapestry: Monument to a Norman Triumph","Wolfgang Grape",1994,Prestel,http://images.amazon.com/images/P/3791313657.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3791313657.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3791313657.01.LZZZZZZZ.jpg,5,0
0064451798,"Flash, Crash, Rumble, and Roll","Franklyn M. Branley",1999,HarperTrophy,http://images.amazon.com/images/P/0064451798.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0064451798.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0064451798.01.LZZZZZZZ.jpg,5,0
0064407799,"A Rat's Tale","Tor Seidler",1999,HarperTrophy,http://images.amazon.com/images/P/0064407799.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0064407799.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0064407799.01.LZZZZZZZ.jpg,5,0
0440227437,"The Black Cauldron","Lloyd Alexander",1997,"Random House Childrens Books",http://images.amazon.com/images/P/0440227437.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440227437.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440227437.01.LZZZZZZZ.jpg,5,0
0345336569,"Discovery of the Child","MARIA MONTESSORI",1986,"Ballantine Books",http://images.amazon.com/images/P/0345336569.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345336569.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345336569.01.LZZZZZZZ.jpg,5,0
0671563149,"MUDDY WATER (Peter Bartholomew Mysteries)","Sally Gunning",1997,Pocket,http://images.amazon.com/images/P/0671563149.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671563149.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671563149.01.LZZZZZZZ.jpg,5,0
0441010555,"The Light Ages","Ian R. MacLeod",2003,"Ace Books",http://images.amazon.com/images/P/0441010555.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0441010555.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0441010555.01.LZZZZZZZ.jpg,5,0
0446518549,"Encounter With Tiber","Buzz Aldrin",1996,"Warner Books",http://images.amazon.com/images/P/0446518549.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446518549.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446518549.01.LZZZZZZZ.jpg,5,0
0440223709,"Taken to the Cleaners (Mandy Dyer Mystery)","Dolores Johnson",1997,Dell,http://images.amazon.com/images/P/0440223709.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440223709.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440223709.01.LZZZZZZZ.jpg,5,0
1884956262,"It's Never Too Late to Be Happy: Reparenting Yourself for Happiness","Muriel James",2002,"Quill Driver Books",http://images.amazon.com/images/P/1884956262.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1884956262.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1884956262.01.LZZZZZZZ.jpg,5,0
0684172755,"Death of a Don","Howard Shaw",1981,"Simon &amp; Schuster",http://images.amazon.com/images/P/0684172755.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684172755.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684172755.01.LZZZZZZZ.jpg,5,0
0373122977,"Desert Affair  (Surrender to the Sheikh)","Kate Walker",2003,Harlequin,http://images.amazon.com/images/P/0373122977.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373122977.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373122977.01.LZZZZZZZ.jpg,5,0
0140125299,"The Crest of the Peacock: Non-European Roots of Mathematics (Penguin Mathematics)","George Ghevarghese Joseph",1992,"Penguin USA",http://images.amazon.com/images/P/0140125299.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140125299.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140125299.01.LZZZZZZZ.jpg,5,0
0937552445,"Best of the Best from Missouri: Selected Recipes from Missouri's Favorite Cookbooks","Gwen McKee",1992,"Quail Ridge Press",http://images.amazon.com/images/P/0937552445.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0937552445.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0937552445.01.LZZZZZZZ.jpg,5,0
0452270537,"Getting What You Want: How to Reach Agreement and Resolve Conflict Every Time","Kare Anderson",1994,"Penguin USA",http://images.amazon.com/images/P/0452270537.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0452270537.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0452270537.01.LZZZZZZZ.jpg,5,0
0373217307,"Beneath His Shield (2 Novels in 1)","Lindsay McKenna",2002,Silhouette,http://images.amazon.com/images/P/0373217307.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373217307.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373217307.01.LZZZZZZZ.jpg,5,0
0307131823,"Career Series: A Day with the Pet Doctor (Career Series)","KATHERINE POINDEXTER",1999,"Golden Books",http://images.amazon.com/images/P/0307131823.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0307131823.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0307131823.01.LZZZZZZZ.jpg,5,0
0373708238,"Are You My Mommy  (Count On A Cop) (Harlequin Superromance, 823)","Peter David",1999,Harlequin,http://images.amazon.com/images/P/0373708238.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373708238.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373708238.01.LZZZZZZZ.jpg,5,0
0764565621,"Frommer's Switzerland","Darwin  Porter",2002,Frommer,http://images.amazon.com/images/P/0764565621.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0764565621.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0764565621.01.LZZZZZZZ.jpg,5,0
0399515356,"Jonathan Winters...After the Beep","Jonathan Winters",1989,"Berkley Pub Group",http://images.amazon.com/images/P/0399515356.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0399515356.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0399515356.01.LZZZZZZZ.jpg,5,0
0812921038,"How Life Begins: The Science of Life in the Womb","Christopher Vaughan",1996,"Times Books",http://images.amazon.com/images/P/0812921038.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0812921038.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0812921038.01.LZZZZZZZ.jpg,5,0
1558172807,"Life Pulse","Joseph Pillitter",1989,"Kensington Publishing Corporation",http://images.amazon.com/images/P/1558172807.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1558172807.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1558172807.01.LZZZZZZZ.jpg,5,0
0590428098,"Yours Truly, Shirley","Ann M. Martin",1990,"Scholastic Paperbacks (Mm)",http://images.amazon.com/images/P/0590428098.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0590428098.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0590428098.01.LZZZZZZZ.jpg,5,0
0552998397,"Frost At Midnight","Elizabeth Falconer",2000,"Black Swan Books, Limited",http://images.amazon.com/images/P/0552998397.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0552998397.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0552998397.01.LZZZZZZZ.jpg,5,0
0307111822,"The goofed-up pet shop (Disney's Toontown)","Margaret Snyder",1995,"Golden Books",http://images.amazon.com/images/P/0307111822.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0307111822.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0307111822.01.LZZZZZZZ.jpg,5,0
0962750980,"The Bunyip Archives","James E. Schutte",1992,"Baskerville Publishers Inc.",http://images.amazon.com/images/P/0962750980.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0962750980.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0962750980.01.LZZZZZZZ.jpg,5,0
1575110601,Amsterdam,"Ian McEwan",1999,"Publishing Mills",http://images.amazon.com/images/P/1575110601.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1575110601.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1575110601.01.LZZZZZZZ.jpg,5,0
2205040561,"Iznogoud, tome 2 : Les complots d'Iznogoud","Philippe Tabary",1996,Dargaud,http://images.amazon.com/images/P/2205040561.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2205040561.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2205040561.01.LZZZZZZZ.jpg,5,0
0060916540,"Touching the Void: The Harrowing First Person Account Of One Man's Miraculous Survival","Joe Simpson",1989,Perennial,http://images.amazon.com/images/P/0060916540.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060916540.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060916540.01.LZZZZZZZ.jpg,5,0
0385242441,"Within our Reach","LISBETH SCHORR",1989,Anchor,http://images.amazon.com/images/P/0385242441.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385242441.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385242441.01.LZZZZZZZ.jpg,5,0
0744530717,"The Elephant Tree","Penny Dale",1993,"Walker Books",http://images.amazon.com/images/P/0744530717.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0744530717.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0744530717.01.LZZZZZZZ.jpg,5,0
0373484534,"Maitland Maternity: The Inheritance","Marie Ferrarella",2001,Silhouette,http://images.amazon.com/images/P/0373484534.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373484534.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373484534.01.LZZZZZZZ.jpg,5,0
0670824585,"Garden of Lies","Eileen Goudge",1989,"Penguin USA",http://images.amazon.com/images/P/0670824585.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0670824585.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0670824585.01.LZZZZZZZ.jpg,5,0
0064405818,"New Dawn on Rocky Ridge (Little House)","Roger Lea MacBride",1997,HarperTrophy,http://images.amazon.com/images/P/0064405818.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0064405818.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0064405818.01.LZZZZZZZ.jpg,5,0
0679418601,"The Deluxe Transitive Vampire : A Handbook of Grammar for the Innocent, the Eager and the Doomed","KAREN ELIZABETH GORDON",1993,Pantheon,http://images.amazon.com/images/P/0679418601.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679418601.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679418601.01.LZZZZZZZ.jpg,5,0
0929587081,"Men and Brethren","James Gould Cozzens",1989,"Elephant Paperbacks",http://images.amazon.com/images/P/0929587081.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0929587081.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0929587081.01.LZZZZZZZ.jpg,5,0
0875794807,"I'm a Day Late and a Dollar Short--And It's Okay!: A Woman's Survival Guide for the '90s","Jo Ann Larsen",1991,"Deseret Book Company",http://images.amazon.com/images/P/0875794807.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0875794807.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0875794807.01.LZZZZZZZ.jpg,5,0
0821710850,"Savage Rapture","Sylvie F. Sommerfield",1982,"Zebra Books",http://images.amazon.com/images/P/0821710850.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0821710850.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0821710850.01.LZZZZZZZ.jpg,5,0
0702232106,"God in the Ink","Kathryn Lomer",2001,"Intl Specialized Book Service Inc",http://images.amazon.com/images/P/0702232106.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0702232106.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0702232106.01.LZZZZZZZ.jpg,5,0
0940159708,"Night of the Devil: The Untold Story of Thomas Trantino and the Angel Lounge Killings","David Stout",2003,"Camino Books",http://images.amazon.com/images/P/0940159708.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0940159708.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0940159708.01.LZZZZZZZ.jpg,5,0
0006722970,"Hanging Out with Cici","Francine Pascal",1986,"HarperCollins Publishers",http://images.amazon.com/images/P/0006722970.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0006722970.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0006722970.01.LZZZZZZZ.jpg,5,0
0609608339,"The Buffalo Soldier : A Novel by the Bestselling Author of MIDWIVES","CHRIS BOHJALIAN",2002,"Shaye Areheart Books",http://images.amazon.com/images/P/0609608339.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0609608339.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0609608339.01.LZZZZZZZ.jpg,5,0
0812545982,"The Fleet of Stars","Poul Anderson",1998,"Tor Books",http://images.amazon.com/images/P/0812545982.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0812545982.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0812545982.01.LZZZZZZZ.jpg,5,0
8474239974,"Tratado de La Tolerancia",Voltaire,2003,Critica,http://images.amazon.com/images/P/8474239974.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8474239974.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8474239974.01.LZZZZZZZ.jpg,5,0
0743222075,"Point Fury : A Novel","John Maxwell",2002,Scribner,http://images.amazon.com/images/P/0743222075.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743222075.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743222075.01.LZZZZZZZ.jpg,5,0
0674795873,"Screening History","Gore Vidal",1994,"Harvard University Press",http://images.amazon.com/images/P/0674795873.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0674795873.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0674795873.01.LZZZZZZZ.jpg,5,0
0899663745,"Green Mansions","William H. Hudson",1982,"Buccaneer Books Inc",http://images.amazon.com/images/P/0899663745.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0899663745.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0899663745.01.LZZZZZZZ.jpg,5,0
0373292260,"Luke's Runaway Bride (Harlequin Historical, No. 626)","Kate Bridges",2002,Harlequin,http://images.amazon.com/images/P/0373292260.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373292260.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373292260.01.LZZZZZZZ.jpg,5,0
